,Season,Game,HR,Team,TOI(min)
11158,2016,20858,Home,BUF,43.70000000000001
11159,2016,20858,Road,STL,43.70000000000001
11160,2016,20859,Home,MTL,49.08333333333333
11161,2016,20859,Road,WPG,49.08333333333333
11162,2016,20860,Home,DET,47.71666666666667
11163,2016,20860,Road,WSH,47.71666666666667
11164,2016,20861,Home,TOR,46.68333333333333
11165,2016,20861,Road,OTT,46.68333333333333
11166,2016,20862,Home,NJD,50.53333333333333
11167,2016,20862,Road,NYI,50.53333333333333
11168,2016,20863,Home,CHI,48.51666666666667
11169,2016,20863,Road,EDM,48.51666666666667
11170,2016,20864,Home,DAL,55.21666666666667
11171,2016,20864,Road,TBL,55.21666666666667
11172,2016,20865,Home,MIN,48.916666666666664
11173,2016,20865,Road,NSH,48.916666666666664
11174,2016,20866,Home,ARI,59.083333333333336
11175,2016,20866,Road,SJS,59.083333333333336
11176,2016,20867,Home,VAN,43.433333333333344
11177,2016,20867,Road,CGY,43.433333333333344
11178,2016,20869,Home,NYR,49.91666666666668
11179,2016,20869,Road,WSH,49.91666666666668
11180,2016,20870,Home,PIT,43.33333333333334
11181,2016,20870,Road,DET,43.33333333333334
11182,2016,20871,Home,OTT,53.08333333333333
11183,2016,20871,Road,WPG,53.08333333333333
11184,2016,20872,Home,BUF,48.38333333333334
11185,2016,20872,Road,CHI,48.38333333333334
11186,2016,20873,Home,NYI,52.38333333333334
11187,2016,20873,Road,NJD,52.38333333333334
11188,2016,20874,Home,CBJ,57.91666666666667
11189,2016,20874,Road,NSH,57.91666666666667
11190,2016,20875,Home,CAR,52.78333333333334
11191,2016,20875,Road,TOR,52.78333333333334
11192,2016,20876,Home,COL,48.583333333333336
11193,2016,20876,Road,TBL,48.583333333333336
11194,2016,20877,Home,SJS,55.333333333333336
11195,2016,20877,Road,BOS,55.333333333333336
11196,2016,20878,Home,ANA,51.11666666666666
11197,2016,20878,Road,LAK,51.11666666666666
11198,2016,20879,Home,VAN,48.216666666666676
11199,2016,20879,Road,PHI,48.216666666666676
11200,2016,20880,Home,STL,55.01666666666667
11201,2016,20880,Road,FLA,55.01666666666667
11202,2016,20881,Home,ARI,49.63333333333334
11203,2016,20881,Road,ANA,49.63333333333334
11204,2016,20882,Home,NJD,57.150000000000006
11205,2016,20882,Road,OTT,57.150000000000006
11206,2016,20883,Home,NYR,49.33333333333333
11207,2016,20883,Road,MTL,49.33333333333333
11208,2016,20884,Home,CAR,42.63333333333334
11209,2016,20884,Road,PIT,42.63333333333334
11210,2016,20885,Home,TOR,49.116666666666674
11211,2016,20885,Road,WPG,49.116666666666674
11212,2016,20886,Home,DET,49.28333333333334
11213,2016,20886,Road,NYI,49.28333333333334
11214,2016,20887,Home,TBL,53.36666666666667
11215,2016,20887,Road,EDM,53.36666666666667
11216,2016,20888,Home,NSH,49.650000000000006
11217,2016,20888,Road,CGY,49.650000000000006
11218,2016,20889,Home,MIN,54.099999999999994
11219,2016,20889,Road,CHI,54.099999999999994
11220,2016,20890,Home,COL,50.56666666666667
11221,2016,20890,Road,LAK,50.56666666666667
11222,2016,20891,Home,FLA,55.616666666666674
11223,2016,20891,Road,EDM,55.616666666666674
11224,2016,20892,Home,PHI,51.75
11225,2016,20892,Road,WSH,51.75
11226,2016,20893,Home,ANA,45.83333333333333
11227,2016,20893,Road,BOS,45.83333333333333
11228,2016,20894,Home,TOR,51.3
11229,2016,20894,Road,NYR,51.3
11230,2016,20895,Home,MTL,54.61666666666667
11231,2016,20895,Road,NYI,54.61666666666667
11232,2016,20896,Home,TBL,47.96666666666666
11233,2016,20896,Road,CGY,47.96666666666666
11234,2016,20897,Home,NSH,55.483333333333334
11235,2016,20897,Road,COL,55.483333333333334
11236,2016,20898,Home,CHI,49.85
11237,2016,20898,Road,ARI,49.85
11238,2016,20899,Home,LAK,51.966666666666676
11239,2016,20899,Road,BOS,51.966666666666676
11240,2016,20900,Home,WSH,54.85000000000001
11241,2016,20900,Road,EDM,54.85000000000001
11242,2016,20901,Home,FLA,49.400000000000006
11243,2016,20901,Road,CGY,49.400000000000006
11244,2016,20902,Home,CAR,53.06666666666668
11245,2016,20902,Road,OTT,53.06666666666668
11246,2016,20903,Home,DAL,42.016666666666666
11247,2016,20903,Road,ARI,42.016666666666666
11248,2016,20904,Home,LAK,44.033333333333346
11249,2016,20904,Road,ANA,44.033333333333346
11250,2016,20905,Home,NJD,57.150000000000006
11251,2016,20905,Road,NYR,57.150000000000006
11252,2016,20906,Home,NSH,50.66666666666667
11253,2016,20906,Road,WSH,50.66666666666667
11254,2016,20907,Home,TOR,50.36666666666667
11255,2016,20907,Road,MTL,50.36666666666667
11256,2016,20908,Home,PIT,43.11666666666667
11257,2016,20908,Road,PHI,43.11666666666667
11258,2016,20909,Home,CBJ,56.81666666666668
11259,2016,20909,Road,NYI,56.81666666666668
11260,2016,20910,Home,COL,47.483333333333334
11261,2016,20910,Road,BUF,47.483333333333334
11262,2016,20911,Home,VAN,56.93333333333334
11263,2016,20911,Road,SJS,56.93333333333334
11264,2016,20912,Home,DAL,55.51666666666667
11265,2016,20912,Road,BOS,55.51666666666667
11266,2016,20913,Home,CAR,56.1
11267,2016,20913,Road,CGY,56.1
11268,2016,20914,Home,NYR,54.650000000000006
11269,2016,20914,Road,CBJ,54.650000000000006
11270,2016,20915,Home,NSH,32.016666666666666
11271,2016,20915,Road,EDM,32.016666666666666
11272,2016,20916,Home,FLA,44.88333333333334
11273,2016,20916,Road,OTT,44.88333333333334
11274,2016,20917,Home,CHI,53.016666666666666
11275,2016,20917,Road,STL,53.016666666666666
11276,2016,20918,Home,ARI,53.13333333333334
11277,2016,20918,Road,BUF,53.13333333333334
11278,2016,20919,Home,NJD,54.449999999999996
11279,2016,20919,Road,MTL,54.449999999999996
11280,2016,20920,Home,TBL,49.96666666666667
11281,2016,20920,Road,OTT,49.96666666666667
11282,2016,20921,Home,MIN,55.21666666666667
11283,2016,20921,Road,LAK,55.21666666666667
11284,2016,20922,Home,BOS,44.78333333333334
11285,2016,20922,Road,ARI,44.78333333333334
11286,2016,20923,Home,BUF,49.78333333333333
11287,2016,20923,Road,NSH,49.78333333333333
11288,2016,20924,Home,NYR,50.2
11289,2016,20924,Road,WSH,50.2
11290,2016,20925,Home,PHI,50.43333333333333
11291,2016,20925,Road,COL,50.43333333333333
11292,2016,20926,Home,MTL,50.16666666666667
11293,2016,20926,Road,CBJ,50.16666666666667
11294,2016,20927,Home,FLA,54.050000000000004
11295,2016,20927,Road,CAR,54.050000000000004
11296,2016,20928,Home,STL,54.16666666666667
11297,2016,20928,Road,EDM,54.16666666666667
11298,2016,20929,Home,WPG,42.03333333333334
11299,2016,20929,Road,MIN,42.03333333333334
11300,2016,20930,Home,DAL,55.31666666666667
11301,2016,20930,Road,PIT,55.31666666666667
11302,2016,20931,Home,CGY,56.95
11303,2016,20931,Road,LAK,56.95
11304,2016,20932,Home,VAN,50.300000000000004
11305,2016,20932,Road,DET,50.300000000000004
11306,2016,20933,Home,SJS,50.933333333333344
11307,2016,20933,Road,TOR,50.933333333333344
11308,2016,20934,Home,TBL,50.300000000000004
11309,2016,20934,Road,CAR,50.300000000000004
11310,2016,20935,Home,CHI,57.56666666666667
11311,2016,20935,Road,PIT,57.56666666666667
11312,2016,20936,Home,BOS,31.516666666666666
11313,2016,20936,Road,NYR,31.516666666666666
11314,2016,20937,Home,BUF,49.33333333333333
11315,2016,20937,Road,ARI,49.33333333333333
11316,2016,20938,Home,PHI,50.36666666666667
11317,2016,20938,Road,FLA,50.36666666666667
11318,2016,20939,Home,WSH,43.55
11319,2016,20939,Road,NJD,43.55
11320,2016,20940,Home,CBJ,45.45
11321,2016,20940,Road,MIN,45.45
11322,2016,20941,Home,MTL,51.5
11323,2016,20941,Road,NSH,51.5
11324,2016,20942,Home,OTT,48.85
11325,2016,20942,Road,COL,48.85
11326,2016,20943,Home,DAL,53.766666666666666
11327,2016,20943,Road,NYI,53.766666666666666
11328,2016,20944,Home,LAK,53.73333333333334
11329,2016,20944,Road,TOR,53.73333333333334
11330,2016,20945,Home,SJS,50.650000000000006
11331,2016,20945,Road,VAN,50.650000000000006
11332,2016,20946,Home,PIT,50.08333333333334
11333,2016,20946,Road,TBL,50.08333333333334
11334,2016,20947,Home,CAR,51.11666666666666
11335,2016,20947,Road,ARI,51.11666666666666
11336,2016,20948,Home,WPG,44.083333333333336
11337,2016,20948,Road,STL,44.083333333333336
11338,2016,20949,Home,CHI,50.03333333333333
11339,2016,20949,Road,NYI,50.03333333333333
11340,2016,20950,Home,CGY,50.733333333333334
11341,2016,20950,Road,DET,50.733333333333334
11342,2016,20951,Home,ANA,51.01666666666667
11343,2016,20951,Road,TOR,51.01666666666667
11344,2016,20952,Home,BOS,48.13333333333333
11345,2016,20952,Road,NJD,48.13333333333333
11346,2016,20953,Home,BUF,56.216666666666676
11347,2016,20953,Road,TBL,56.216666666666676
11348,2016,20954,Home,OTT,48.06666666666666
11349,2016,20954,Road,CBJ,48.06666666666666
11350,2016,20955,Home,FLA,51.51666666666667
11351,2016,20955,Road,DAL,51.51666666666667
11352,2016,20956,Home,NYR,58.449999999999996
11353,2016,20956,Road,MTL,58.449999999999996
11354,2016,20957,Home,WSH,43.00000000000001
11355,2016,20957,Road,PHI,43.00000000000001
11356,2016,20958,Home,WPG,44.78333333333334
11357,2016,20958,Road,COL,44.78333333333334
11358,2016,20959,Home,NSH,57.550000000000004
11359,2016,20959,Road,CHI,57.550000000000004
11360,2016,20960,Home,EDM,56.01666666666667
11361,2016,20960,Road,DET,56.01666666666667
11362,2016,20961,Home,LAK,45.23333333333334
11363,2016,20961,Road,VAN,45.23333333333334
11364,2016,20962,Home,CGY,48.216666666666676
11365,2016,20962,Road,NYI,48.216666666666676
11366,2016,20963,Home,NJD,53.050000000000004
11367,2016,20963,Road,CBJ,53.050000000000004
11368,2016,20964,Home,PIT,42.83333333333334
11369,2016,20964,Road,BUF,42.83333333333334
11370,2016,20965,Home,MIN,45.71666666666667
11371,2016,20965,Road,SJS,45.71666666666667
11372,2016,20966,Home,COL,51.81666666666666
11373,2016,20966,Road,STL,51.81666666666666
11374,2016,20967,Home,ANA,51.10000000000001
11375,2016,20967,Road,VAN,51.10000000000001
11376,2016,20968,Home,ARI,51.63333333333333
11377,2016,20968,Road,CAR,51.63333333333333
11378,2016,20969,Home,WSH,48.18333333333334
11379,2016,20969,Road,DAL,48.18333333333334
11380,2016,20970,Home,OTT,55.75
11381,2016,20970,Road,BOS,55.75
11382,2016,20971,Home,TBL,42.50000000000001
11383,2016,20971,Road,NYR,42.50000000000001
11384,2016,20972,Home,WPG,46.76666666666668
11385,2016,20972,Road,SJS,46.76666666666668
11386,2016,20974,Home,CBJ,54.51666666666667
11387,2016,20974,Road,NJD,54.51666666666667
11388,2016,20975,Home,TOR,51.333333333333336
11389,2016,20975,Road,DET,51.333333333333336
11390,2016,20976,Home,FLA,42.016666666666666
11391,2016,20976,Road,NYR,42.016666666666666
11392,2016,20977,Home,MIN,55.616666666666674
11393,2016,20977,Road,STL,55.616666666666674
11394,2016,20978,Home,COL,53.78333333333333
11395,2016,20978,Road,CAR,53.78333333333333
11396,2016,20979,Home,EDM,54.099999999999994
11397,2016,20979,Road,NYI,54.099999999999994
11398,2016,20980,Home,VAN,53.45
11399,2016,20980,Road,MTL,53.45
11400,2016,20981,Home,ANA,48.93333333333334
11401,2016,20981,Road,NSH,48.93333333333334
11402,2016,20982,Home,BOS,47.11666666666667
11403,2016,20982,Road,DET,47.11666666666667
11404,2016,20983,Home,DAL,49.766666666666666
11405,2016,20983,Road,OTT,49.766666666666666
11406,2016,20985,Home,CAR,46.71666666666667
11407,2016,20985,Road,NYR,46.71666666666667
11408,2016,20986,Home,TOR,53.550000000000004
11409,2016,20986,Road,PHI,53.550000000000004
11410,2016,20987,Home,TBL,47.70000000000001
11411,2016,20987,Road,MIN,47.70000000000001
11412,2016,20988,Home,CHI,49.300000000000004
11413,2016,20988,Road,ANA,49.300000000000004
11414,2016,20989,Home,COL,52.53333333333334
11415,2016,20989,Road,NJD,52.53333333333334
11416,2016,20990,Home,CGY,54.86666666666666
11417,2016,20990,Road,MTL,54.86666666666666
11418,2016,20991,Home,ARI,47.60000000000001
11419,2016,20991,Road,OTT,47.60000000000001
11420,2016,20992,Home,VAN,48.366666666666674
11421,2016,20992,Road,NYI,48.366666666666674
11422,2016,20993,Home,LAK,51.13333333333333
11423,2016,20993,Road,NSH,51.13333333333333
11424,2016,20994,Home,SJS,42.400000000000006
11425,2016,20994,Road,WSH,42.400000000000006
11426,2016,20995,Home,CBJ,52.1
11427,2016,20995,Road,BUF,52.1
11428,2016,20996,Home,DET,49.81666666666668
11429,2016,20996,Road,CHI,49.81666666666668
11430,2016,20997,Home,FLA,53.71666666666667
11431,2016,20997,Road,MIN,53.71666666666667
11432,2016,20998,Home,STL,52.73333333333334
11433,2016,20998,Road,ANA,52.73333333333334
11434,2016,20999,Home,EDM,55.01666666666667
11435,2016,20999,Road,PIT,55.01666666666667
11436,2016,21000,Home,BOS,53.516666666666666
11437,2016,21000,Road,PHI,53.516666666666666
11438,2016,21001,Home,SJS,49.216666666666676
11439,2016,21001,Road,NSH,49.216666666666676
11440,2016,21002,Home,BUF,44.116666666666674
11441,2016,21002,Road,CBJ,44.116666666666674
11442,2016,21003,Home,TBL,45.28333333333334
11443,2016,21003,Road,FLA,45.28333333333334
11444,2016,21004,Home,CAR,53.28333333333334
11445,2016,21004,Road,TOR,53.28333333333334
11446,2016,21005,Home,WPG,45.63333333333334
11447,2016,21005,Road,CGY,45.63333333333334
11448,2016,21006,Home,COL,47.05
11449,2016,21006,Road,OTT,47.05
11450,2016,21007,Home,STL,51.60000000000001
11451,2016,21007,Road,NYI,51.60000000000001
11452,2016,21008,Home,ARI,48.53333333333334
11453,2016,21008,Road,NJD,48.53333333333334
11454,2016,21009,Home,VAN,51.55
11455,2016,21009,Road,PIT,51.55
11456,2016,21010,Home,LAK,45.83333333333333
11457,2016,21010,Road,WSH,45.83333333333333
11458,2016,21011,Home,DET,51.366666666666674
11459,2016,21011,Road,NYR,51.366666666666674
11460,2016,21012,Home,CHI,55.21666666666667
11461,2016,21012,Road,MIN,55.21666666666667
11462,2016,21013,Home,EDM,48.63333333333334
11463,2016,21013,Road,MTL,48.63333333333334
11464,2016,21014,Home,ANA,44.866666666666674
11465,2016,21014,Road,WSH,44.866666666666674
11466,2016,21015,Home,SJS,48.56666666666666
11467,2016,21015,Road,DAL,48.56666666666666
11468,2016,21016,Home,NYI,51.93333333333334
11469,2016,21016,Road,CAR,51.93333333333334
11470,2016,21017,Home,NYR,54.81666666666667
11471,2016,21017,Road,TBL,54.81666666666667
11472,2016,21018,Home,PHI,39.11666666666667
11473,2016,21018,Road,CBJ,39.11666666666667
11474,2016,21019,Home,NSH,56.18333333333334
11475,2016,21019,Road,WPG,56.18333333333334
11476,2016,21020,Home,CGY,51.833333333333336
11477,2016,21020,Road,PIT,51.833333333333336
11478,2016,21021,Home,VAN,52.85
11479,2016,21021,Road,BOS,52.85
11480,2016,21022,Home,ARI,50.00000000000001
11481,2016,21022,Road,COL,50.00000000000001
11482,2016,21023,Home,LAK,46.53333333333333
11483,2016,21023,Road,STL,46.53333333333333
11484,2016,21024,Home,NJD,49.35
11485,2016,21024,Road,WPG,49.35
11486,2016,21025,Home,WSH,39.13333333333333
11487,2016,21025,Road,MIN,39.13333333333333
11488,2016,21026,Home,CAR,52.83333333333333
11489,2016,21026,Road,NYI,52.83333333333333
11490,2016,21027,Home,MTL,53.81666666666667
11491,2016,21027,Road,CHI,53.81666666666667
11492,2016,21028,Home,OTT,54.85000000000001
11493,2016,21028,Road,TBL,54.85000000000001
11494,2016,21029,Home,FLA,45.18333333333334
11495,2016,21029,Road,TOR,45.18333333333334
11496,2016,21030,Home,EDM,56.333333333333336
11497,2016,21030,Road,DAL,56.333333333333336
11498,2016,21031,Home,LAK,51.93333333333334
11499,2016,21031,Road,ARI,51.93333333333334
11500,2016,21032,Home,SJS,54.50000000000001
11501,2016,21032,Road,BUF,54.50000000000001
11502,2016,21033,Home,PHI,50.683333333333344
11503,2016,21033,Road,PIT,50.683333333333344
11504,2016,21034,Home,CGY,48.6
11505,2016,21034,Road,BOS,48.6
11506,2016,21035,Home,COL,48.15
11507,2016,21035,Road,DET,48.15
11508,2016,21036,Home,ANA,44.31666666666666
11509,2016,21036,Road,STL,44.31666666666666
11510,2016,21037,Home,NJD,49.98333333333334
11511,2016,21037,Road,PHI,49.98333333333334
11512,2016,21038,Home,NYI,45.18333333333334
11513,2016,21038,Road,WPG,45.18333333333334
11514,2016,21039,Home,WSH,54.96666666666667
11515,2016,21039,Road,NSH,54.96666666666667
11516,2016,21040,Home,CAR,50.63333333333333
11517,2016,21040,Road,MIN,50.63333333333333
11518,2016,21041,Home,CBJ,49.46666666666667
11519,2016,21041,Road,FLA,49.46666666666667
11520,2016,21042,Home,OTT,44.88333333333334
11521,2016,21042,Road,CHI,44.88333333333334
11522,2016,21043,Home,TBL,47.63333333333333
11523,2016,21043,Road,TOR,47.63333333333333
11524,2016,21044,Home,EDM,43.55
11525,2016,21044,Road,BOS,43.55
11526,2016,21045,Home,VAN,52.666666666666664
11527,2016,21045,Road,DAL,52.666666666666664
11528,2016,21046,Home,ARI,41.6
11529,2016,21046,Road,DET,41.6
11530,2016,21047,Home,LAK,51.533333333333346
11531,2016,21047,Road,BUF,51.533333333333346
11532,2016,21048,Home,SJS,56.38333333333334
11533,2016,21048,Road,STL,56.38333333333334
11534,2016,21049,Home,NYR,49.36666666666667
11535,2016,21049,Road,FLA,49.36666666666667
11536,2016,21050,Home,PIT,43.400000000000006
11537,2016,21050,Road,NJD,43.400000000000006
11538,2016,21051,Home,CGY,56.6
11539,2016,21051,Road,DAL,56.6
11540,2016,21052,Home,ANA,58.70000000000001
11541,2016,21052,Road,BUF,58.70000000000001
11542,2016,21053,Home,DET,53.31666666666668
11543,2016,21053,Road,COL,53.31666666666668
11544,2016,21055,Home,TOR,59.41666666666667
11545,2016,21055,Road,CHI,59.41666666666667
11546,2016,21056,Home,OTT,53.7
11547,2016,21056,Road,MTL,53.7
11548,2016,21057,Home,TBL,55.70000000000001
11549,2016,21057,Road,WSH,55.70000000000001
11550,2016,21058,Home,CAR,50.21666666666667
11551,2016,21058,Road,NSH,50.21666666666667
11552,2016,21059,Home,MIN,46.96666666666667
11553,2016,21059,Road,NYR,46.96666666666667
11554,2016,21060,Home,ARI,52.233333333333334
11555,2016,21060,Road,STL,52.233333333333334
11556,2016,21061,Home,EDM,51.03333333333333
11557,2016,21061,Road,VAN,51.03333333333333
11558,2016,21062,Home,SJS,47.93333333333334
11559,2016,21062,Road,ANA,47.93333333333334
11560,2016,21063,Home,NJD,53.75000000000001
11561,2016,21063,Road,CBJ,53.75000000000001
11562,2016,21064,Home,PIT,44.93333333333334
11563,2016,21064,Road,FLA,44.93333333333334
11564,2016,21065,Home,WPG,49.800000000000004
11565,2016,21065,Road,MIN,49.800000000000004
11566,2016,21066,Home,PHI,52.483333333333334
11567,2016,21066,Road,CAR,52.483333333333334
11568,2016,21067,Home,CHI,57.11666666666667
11569,2016,21067,Road,COL,57.11666666666667
11570,2016,21068,Home,MTL,47.76666666666667
11571,2016,21068,Road,OTT,47.76666666666667
11572,2016,21069,Home,CGY,46.00000000000001
11573,2016,21069,Road,LAK,46.00000000000001
11574,2016,21070,Home,TOR,51.966666666666676
11575,2016,21070,Road,BOS,51.966666666666676
11576,2016,21071,Home,DET,50.933333333333344
11577,2016,21071,Road,BUF,50.933333333333344
11578,2016,21072,Home,NSH,55.5
11579,2016,21072,Road,ARI,55.5
11580,2016,21073,Home,DAL,49.85
11581,2016,21073,Road,SJS,49.85
11582,2016,21074,Home,EDM,50.050000000000004
11583,2016,21074,Road,LAK,50.050000000000004
11584,2016,21075,Home,BOS,42.63333333333334
11585,2016,21075,Road,OTT,42.63333333333334
11586,2016,21076,Home,BUF,49.416666666666664
11587,2016,21076,Road,PIT,49.416666666666664
11588,2016,21077,Home,NJD,53.06666666666668
11589,2016,21077,Road,NYR,53.06666666666668
11590,2016,21078,Home,WSH,51.483333333333334
11591,2016,21078,Road,CGY,51.483333333333334
11592,2016,21079,Home,MTL,55.06666666666667
11593,2016,21079,Road,DET,55.06666666666667
11594,2016,21080,Home,TBL,46.50000000000001
11595,2016,21080,Road,ARI,46.50000000000001
11596,2016,21081,Home,FLA,48.28333333333334
11597,2016,21081,Road,CAR,48.28333333333334
11598,2016,21082,Home,MIN,52.16666666666667
11599,2016,21082,Road,SJS,52.16666666666667
11600,2016,21083,Home,WPG,42.56666666666667
11601,2016,21083,Road,PHI,42.56666666666667
11602,2016,21084,Home,CHI,49.1
11603,2016,21084,Road,VAN,49.1
11604,2016,21085,Home,COL,47.55
11605,2016,21085,Road,STL,47.55
11606,2016,21086,Home,CBJ,49.08333333333333
11607,2016,21086,Road,TOR,49.08333333333333
11608,2016,21087,Home,NYR,48.25
11609,2016,21087,Road,NYI,48.25
11610,2016,21088,Home,ANA,42.983333333333334
11611,2016,21088,Road,EDM,42.983333333333334
11612,2016,21089,Home,BOS,44.3
11613,2016,21089,Road,TBL,44.3
11614,2016,21090,Home,WSH,49.016666666666666
11615,2016,21090,Road,CBJ,49.016666666666666
11616,2016,21091,Home,TOR,49.23333333333334
11617,2016,21091,Road,NJD,49.23333333333334
11618,2016,21092,Home,MTL,55.75
11619,2016,21092,Road,CAR,55.75
11620,2016,21093,Home,OTT,50.16666666666667
11621,2016,21093,Road,PIT,50.16666666666667
11622,2016,21094,Home,FLA,59.95
11623,2016,21094,Road,ARI,59.95
11624,2016,21095,Home,STL,46.016666666666666
11625,2016,21095,Road,VAN,46.016666666666666
11626,2016,21096,Home,NSH,45.016666666666666
11627,2016,21096,Road,CGY,45.016666666666666
11628,2016,21097,Home,MIN,54.400000000000006
11629,2016,21097,Road,PHI,54.400000000000006
11630,2016,21098,Home,CHI,49.63333333333334
11631,2016,21098,Road,DAL,49.63333333333334
11632,2016,21099,Home,COL,50.983333333333334
11633,2016,21099,Road,EDM,50.983333333333334
11634,2016,21100,Home,LAK,50.28333333333333
11635,2016,21100,Road,WPG,50.28333333333333
11636,2016,21101,Home,PIT,57.03333333333334
11637,2016,21101,Road,NYI,57.03333333333334
11638,2016,21102,Home,DET,43.916666666666664
11639,2016,21102,Road,TBL,43.916666666666664
11640,2016,21103,Home,DAL,53.06666666666668
11641,2016,21103,Road,SJS,53.06666666666668
11642,2016,21104,Home,ANA,48.7
11643,2016,21104,Road,WPG,48.7
11644,2016,21105,Home,CBJ,47.983333333333334
11645,2016,21105,Road,PHI,47.983333333333334
11646,2016,21106,Home,MIN,51.21666666666667
11647,2016,21106,Road,VAN,51.21666666666667
11648,2016,21107,Home,BUF,51.583333333333336
11649,2016,21107,Road,TOR,51.583333333333336
11650,2016,21108,Home,MTL,44.95
11651,2016,21108,Road,OTT,44.95
11652,2016,21109,Home,FLA,43.33333333333334
11653,2016,21109,Road,CHI,43.33333333333334
11654,2016,21110,Home,NJD,49.85
11655,2016,21110,Road,CAR,49.85
11656,2016,21111,Home,NYI,41.233333333333334
11657,2016,21111,Road,BOS,41.233333333333334
11658,2016,21112,Home,WSH,45.31666666666668
11659,2016,21112,Road,ARI,45.31666666666668
11660,2016,21113,Home,STL,52.6
11661,2016,21113,Road,CGY,52.6
11662,2016,21115,Home,EDM,48.18333333333334
11663,2016,21115,Road,COL,48.18333333333334
11664,2016,21116,Home,LAK,48.65
11665,2016,21116,Road,NYR,48.65
11666,2016,21117,Home,PIT,54.75000000000001
11667,2016,21117,Road,PHI,54.75000000000001
11668,2016,21118,Home,NJD,55.116666666666674
11669,2016,21118,Road,DAL,55.116666666666674
11670,2016,21119,Home,DET,54.56666666666667
11671,2016,21119,Road,MIN,54.56666666666667
11672,2016,21120,Home,WPG,54.449999999999996
11673,2016,21120,Road,VAN,54.449999999999996
11674,2016,21121,Home,ANA,52.583333333333336
11675,2016,21121,Road,NYR,52.583333333333336
11676,2016,21122,Home,BUF,50.949999999999996
11677,2016,21122,Road,FLA,50.949999999999996
11678,2016,21123,Home,NYI,50.099999999999994
11679,2016,21123,Road,NSH,50.099999999999994
11680,2016,21124,Home,TBL,51.93333333333334
11681,2016,21124,Road,CHI,51.93333333333334
11682,2016,21125,Home,STL,52.900000000000006
11683,2016,21125,Road,ARI,52.900000000000006
11684,2016,21126,Home,CGY,51.31666666666667
11685,2016,21126,Road,COL,51.31666666666667
11686,2016,21127,Home,BOS,50.933333333333344
11687,2016,21127,Road,NSH,50.933333333333344
11688,2016,21128,Home,PHI,49.96666666666667
11689,2016,21128,Road,OTT,49.96666666666667
11690,2016,21129,Home,CAR,53.50000000000001
11691,2016,21129,Road,DET,53.50000000000001
11692,2016,21130,Home,CBJ,49.550000000000004
11693,2016,21130,Road,BUF,49.550000000000004
11694,2016,21131,Home,TOR,46.1
11695,2016,21131,Road,FLA,46.1
11696,2016,21132,Home,MTL,57.86666666666667
11697,2016,21132,Road,DAL,57.86666666666667
11698,2016,21133,Home,MIN,46.550000000000004
11699,2016,21133,Road,WSH,46.550000000000004
11700,2016,21134,Home,EDM,52.05000000000001
11701,2016,21134,Road,LAK,52.05000000000001
11702,2016,21135,Home,VAN,50.08333333333334
11703,2016,21135,Road,ANA,50.08333333333334
11704,2016,21136,Home,SJS,53.86666666666667
11705,2016,21136,Road,NYR,53.86666666666667
11706,2016,21137,Home,PIT,50.733333333333334
11707,2016,21137,Road,CHI,50.733333333333334
11708,2016,21138,Home,CGY,38.4
11709,2016,21138,Road,LAK,38.4
11710,2016,21139,Home,COL,49.08333333333333
11711,2016,21139,Road,WSH,49.08333333333333
11712,2016,21140,Home,ARI,50.266666666666666
11713,2016,21140,Road,STL,50.266666666666666
11714,2016,21141,Home,BOS,49.33333333333333
11715,2016,21141,Road,DAL,49.33333333333333
11716,2016,21142,Home,PHI,53.96666666666667
11717,2016,21142,Road,NYI,53.96666666666667
11718,2016,21143,Home,CAR,53.06666666666668
11719,2016,21143,Road,CBJ,53.06666666666668
11720,2016,21144,Home,MTL,54.55
11721,2016,21144,Road,FLA,54.55
11722,2016,21145,Home,TBL,52.78333333333334
11723,2016,21145,Road,DET,52.78333333333334
11724,2016,21146,Home,NSH,45.31666666666668
11725,2016,21146,Road,TOR,45.31666666666668
11726,2016,21147,Home,MIN,49.1
11727,2016,21147,Road,OTT,49.1
11728,2016,21148,Home,WPG,46.13333333333334
11729,2016,21148,Road,ANA,46.13333333333334
11730,2016,21149,Home,EDM,47.38333333333333
11731,2016,21149,Road,SJS,47.38333333333333
11732,2016,21150,Home,NYR,50.86666666666667
11733,2016,21150,Road,PIT,50.86666666666667
11734,2016,21151,Home,NYI,41.73333333333334
11735,2016,21151,Road,NJD,41.73333333333334
11736,2016,21152,Home,CHI,45.05000000000001
11737,2016,21152,Road,CBJ,45.05000000000001
11738,2016,21153,Home,COL,52.81666666666668
11739,2016,21153,Road,STL,52.81666666666668
11740,2016,21154,Home,CGY,48.266666666666666
11741,2016,21154,Road,SJS,48.266666666666666
11742,2016,21155,Home,VAN,53.11666666666667
11743,2016,21155,Road,LAK,53.11666666666667
11744,2016,21156,Home,ARI,57.900000000000006
11745,2016,21156,Road,WSH,57.900000000000006
11746,2016,21157,Home,BOS,46.58333333333334
11747,2016,21157,Road,FLA,46.58333333333334
11748,2016,21158,Home,NSH,53.91666666666667
11749,2016,21158,Road,MIN,53.91666666666667
11750,2016,21159,Home,DET,53.2
11751,2016,21159,Road,TOR,53.2
11752,2016,21160,Home,TBL,53.150000000000006
11753,2016,21160,Road,MTL,53.150000000000006
11754,2016,21161,Home,PHI,41.083333333333336
